Sample,499.59531,500.66989,501.74289,502.81573,503.88843,504.96097,506.03339,507.10562,508.1777,509.24963,510.32144,511.3931,512.46454,513.53589,514.60712,515.6781,516.74902,517.8197,518.89032,519.96075,521.0296,522.09973,523.16974,524.2395,525.3092,526.37872,527.44666,528.51593,529.58496,530.65387,531.72125,532.78986,533.85834,534.92664,535.99341,537.06146,538.12927,539.19562,540.26318,541.33057,542.39642,543.46356,544.52911,545.59595,546.66119,547.72772,548.79407,549.85889,550.92493,551.98944,553.05518,554.11938,555.18347,556.24878,557.31256,558.37756,559.44104,560.50574,561.56891,562.6319,563.69617,564.75891,565.82147,566.88525,567.94751,569.00964,570.07306,571.13483,572.19647,573.258,574.3194,575.38202,576.44312,577.50397,578.56476,579.62543,580.68732,581.74762,582.80774,583.8678,584.92767,585.98743,587.047,588.10645,589.16577,590.22491,591.28387,592.34271,593.40137,594.45996,595.51831,596.5766,597.6347,598.69263,599.75043,600.80804,601.8656,602.92157,603.97876,605.03583,606.09271,607.14954,608.20612,609.26123,610.3175,611.37366,612.42969,613.48419,614.53992,615.59552,616.64954,617.70483,618.75995,619.8136,620.86841,621.9231,622.97626,624.0307,625.0849,626.13763,627.19159,628.24402,629.29767,630.34979,631.40314,632.45502,633.50806,634.55957,635.61237,636.66364,637.71613,638.76703,639.81787,640.86987,641.92047,642.97083,644.02234,645.07251,646.12238,647.17358,648.22321,649.27264,650.32343,651.37256,652.42163,653.47052,654.52063,655.56927,656.61774,657.66602,658.71417,659.76221,660.81146,661.85919,662.90674,663.95422,665.00153,666.04865,667.09564,668.14252,669.18921,670.23578,671.28217,672.32843,673.37457,674.42059,675.46637,676.51208,677.55762,678.60297,679.64825,680.69336,681.73828,682.78174,683.82642,684.87091,685.91528,686.95953,688.00226,689.0462,690.08997,691.13361,692.17572,693.21912,694.26233,695.30542,696.34692,697.38971,698.43237,699.47351,700.51581,701.55664,702.59869,703.64063,704.68103,705.72266,706.7627,707.80402,708.84381,709.88495,710.92444,711.96515,713.00439,714.04492,715.0838,716.12396,717.16266,718.20251,719.24091,720.27911,721.31854,722.35657,723.39429,724.43335,725.47083,726.50824,727.54681,728.58386,729.62079,730.65759,731.69556,732.73206,733.76843,734.80463,735.8407,736.87665,737.91376,738.9494,739.98492,741.02026,742.05548,743.09058,744.12543,745.16022,746.19489,747.22937,748.26373,749.29791,750.33197,751.36591,752.39966,753.43329,754.4668,755.50012,756.53333,757.56641,758.5993,759.63202,760.66333,761.6958,762.72815,763.76038,764.79242,765.823,766.85474,767.88641,768.91785,769.94788,770.97906,772.01007,773.04102,774.07043,775.10107,776.13159,777.16058,778.19073,779.21948,780.24939,781.27917,782.30743,783.33691,784.36493,785.3941,786.42188,787.45074,788.47821,789.50684,790.534,791.56232,792.58923,793.61731,794.64386,795.67029,796.69794,797.72406,798.75012,799.77734,800.8031,801.82861,802.85547,803.88074,804.90588,805.93097,806.95715,807.98187,809.00647,810.03094,811.05664,812.08081,813.1048,814.12872,815.15247,816.17609,817.19958,818.22284,819.24744,820.27045,821.2934,822.3161,823.33875,824.36127,825.38354,826.40582,827.4278,828.44977,829.47156,830.49316,831.51331,832.53473,833.55591,834.57703,835.5979,836.61871,837.6394,838.65851,839.67889,840.69916,841.71924,842.7392,843.75769,844.77734,845.79688,846.81628,847.83417,848.85333,849.87231,850.88977,851.90845,852.92706,853.94409,854.96234,855.97919,856.99719,858.01367,859.03137,860.04901,861.06506,862.08234,863.09821,864.11517,865.13074,866.14612,867.16272,868.17786,869.19415,870.20898,871.2251,872.23956,873.25403,874.26965,875.28381,876.29785,877.31305,878.32678,879.34033,880.35382,881.36841,882.38159,883.39465,884.40759,885.42035,886.43427,887.44678,888.45911,889.47131,890.4834,891.49536,892.50708,893.52008,894.53162,895.54297,896.5542,897.56525,898.57623,899.5871,900.59778,901.60834,902.61871,903.62897,904.6391,905.64777,906.65759,907.6673,908.67694,909.68634,910.69568,911.70477,912.71381,913.72137,914.7301,915.73877,916.74725,917.75421,918.76245,919.77051,920.77844,921.78491,922.79254,923.79999,924.80603,925.81329,926.82043,927.82605,928.83289,929.8382,930.84479,931.8512,932.85614,933.8623,934.86694,935.87286,936.8772,937.88281,938.88696,939.89093,940.89612,941.89984,942.90472,943.9082,944.91284,945.91595,946.91901,947.92322,948.92596,949.92859,950.93243,951.93475,952.93695,953.93903,954.94232,955.94409,956.94574,957.94727,958.94867,959.95129,960.95239,961.95337,962.95422,963.9549,964.95551,965.95599,966.9563,967.95648,968.95782,969.9577,970.95746,971.95709,972.95654,973.95593,974.95514,975.95422,976.95184,977.95068,978.94934,979.94788,980.94629,981.94452,982.94269,983.94067,984.93726,985.93494,986.93256,987.92999,988.92731,989.92316,990.92017,991.91711,992.91394,993.90924,994.90576,995.9021,996.89703,997.89313,998.88916,999.88361,1000.8793,1001.8735,1002.869,1003.8643,1004.8582,1005.8531,1006.8467,1007.8414,1008.8348,1009.8293,1010.8223,1011.8165,1012.8093,1013.8019,1014.7957,1015.7881,1016.7816,1017.7737,1018.7657,1019.7588,1020.7505,1021.7421,1022.7348,1023.7261,1024.7173,1025.7083,1026.7004,1027.6912,1028.6819,1029.6724,1030.6626,1031.6542,1032.6443,1033.6343,1034.624,1035.6138,1036.6033,1037.5927,1038.582,1039.5724,1040.5614,1041.5504,1042.5391,1043.5277,1044.5162,1045.5045,1046.4927,1047.4808,1048.4674,1049.4553,1050.443,1051.4304,1052.418,1053.4052,1054.3923,1055.3794,1056.3649,1057.3516,1058.3383,1059.3247,1060.311,1061.296,1062.2821,1063.2681,1064.2538,1065.2383,1066.2238,1067.2091,1068.1931,1069.1783,1070.162,1071.1469,1072.1317,1073.115,1074.0995,1075.0825,1076.0668,1077.0496,1078.0334,1079.016,1079.9996,1080.9819,1081.9653,1082.9474,1083.9305,1084.9124,1085.8951,1086.8767,1087.8579,1088.8405,1089.8215,1090.8025,1091.7845,1092.7653,1093.7457,1094.7274,1095.7078,1096.688,1097.668,1098.6492,1099.6289,1100.6085,1101.5879,1102.5674,1103.5465,1104.527,1105.5059,1106.4847,1107.4635,1108.442,1109.4204,1110.3987,1111.377,1112.3549,1113.3329,1114.3107,1115.2882,1116.2659,1117.2432,1118.2205,1119.1976,1120.1746,1121.1515,1122.1282,1123.1034,1124.08,1125.0563,1126.0325,1127.0085,1127.9845,1128.959,1129.9347,1130.9103,1131.8856,1132.8596,1133.8348,1134.8098,1135.7834,1136.7582,1137.7329,1138.7061,1139.6804,1140.6547,1141.6274,1142.6014,1143.5741,1144.5477,1145.52,1146.4935,1147.4656,1148.4387,1149.4105,1150.3835,1151.355,1152.3276,1153.299,1154.2714,1155.2423,1156.2133,1157.1853,1158.1559,1159.1277,1160.098,1161.0682,1162.0383,1163.0095,1163.9794,1164.9491,1165.9199,1166.8894,1167.8588,1168.828,1169.797,1170.7672,1171.736,1172.7047,1173.6732,1174.6417,1175.6099,1176.578,1177.5461,1178.514,1179.4818,1180.4495,1181.4169,1182.3843,1183.3516,1184.3186,1185.2856,1186.2526,1187.2192,1188.1858,1189.1523,1190.1187,1191.0848,1192.051,1193.0168,1193.9814,1194.9471,1195.9127,1196.8782,1197.8435,1198.8074,1199.7725,1200.7373,1201.7009,1202.6655,1203.6301,1204.5945,1205.5575,1206.5217,1207.4845,1208.4484,1209.4121,1210.3745,1211.338,1212.3002,1213.2633,1214.2252,1215.1882,1216.1498,1217.1125,1218.0739,1219.0364,1219.9974,1220.9597,1221.9205,1222.8826,1223.8431,1224.8036,1225.7651,1226.7253,1227.6854,1228.6466,1229.6064,1230.5662,1231.527,1232.4865,1233.4457,1234.4049,1235.3639,1236.3241,1237.283,1238.2416,1239.2001,1240.1584,1241.1168,1242.0762,1243.0342,1243.9921,1244.95,1245.9076,1246.8651,1247.8225,1248.7798,1249.7369,1250.694,1251.6508,1252.6075,1253.5642,1254.5206,1255.4771,1256.4332,1257.3882,1258.3442,1259.3,1260.2557,1261.2114,1262.1669,1263.121,1264.0762,1265.0313,1265.9863,1266.9399,1267.8947,1268.8492,1269.8037,1270.7567,1271.7111,1272.6652,1273.6178,1274.5717,1275.524,1276.4777,1277.4312,1278.3833,1279.3365,1280.2883,1281.2412,1282.1929,1283.1456,1284.0969,1285.0493,1286.0004,1286.9525,1287.9034,1288.8553,1289.8059,1290.7563,1291.708,1292.6582,1293.6082,1294.5594,1295.5093,1296.459,1297.4098,1298.3591,1299.3085,1300.2577,1301.2067,1302.1569,1303.1058,1304.0544,1305.0029,1305.9514,1306.901,1307.8491,1308.7972,1309.7452,1310.693,1311.6406,1312.5883,1313.5356,1314.4829,1315.4302,1316.3772,1317.3241,1318.2709,1319.2177,1320.1642,1321.1106,1322.057,1323.0032,1323.948,1324.8939,1325.8396,1326.7854,1327.731,1328.6764,1329.6205,1330.5656,1331.5106,1332.4557,1333.3992,1334.3439,1335.2885,1336.2317,1337.1759,1338.1201,1339.063,1340.0068,1340.9507,1341.8932,1342.8367,1343.7789,1344.7222,1345.6642,1346.6073,1347.549,1348.4918,1349.4332,1350.3759,1351.317,1352.2594,1353.2003,1354.1425,1355.0831,1356.0237,1356.9655,1357.9058,1358.8459,1359.7872,1360.7273,1361.6671,1362.6082,1363.5476,1364.4872,1365.4265,1366.3669,1367.306,1368.2451,1369.184,1370.1227,1371.0613,1372.001,1372.9395,1373.8776,1374.8158,1375.7537,1376.6917,1377.6293,1378.567,1379.5045,1380.4419,1381.3792,1382.3163,1383.2533,1384.1902,1385.127,1386.0636,1387.0001,1387.9365,1388.8715,1389.8077,1390.7438,1391.6796,1392.6155,1393.5499,1394.4854,1395.4208,1396.3561,1397.2913,1398.2251,1399.16,1400.0948,1401.0283,1401.9628,1402.8972,1403.8303,1404.7645,1405.6974,1406.6312,1407.5651,1408.4976,1409.4312,1410.3634,1411.2968,1412.2288,1413.1617,1414.0935,1415.0265,1415.9579,1416.8905,1417.8218,1418.7529,1419.6851,1420.616,1421.5468,1422.4786,1423.4091,1424.3395,1425.271,1426.2012,1427.1312,1428.0612,1428.9921,1429.9218,1430.8513,1431.7808,1432.7101,1433.6405,1434.5696,1435.4985,1436.4274,1437.356,1438.2845,1439.213,1440.1414,1441.0696,1441.9977,1442.9257,1443.8535,1444.7813,1445.7089,1446.6364,1447.5636,1448.4908,1449.4181,1450.3451,1451.272,1452.1986,1453.1254,1454.0505,1454.9771,1455.9033,1456.8295,1457.7555,1458.6802,1459.606,1460.5316,1461.4572,1462.3813,1463.3068,1464.2319,1465.1558,1466.0807,1467.0055,1467.929,1468.8536,1469.7769,1470.7012,1471.6255,1472.5483,1473.4723,1474.395,1475.3187,1476.2411,1477.1647,1478.0868,1479.0088,1479.9319,1480.8538,1481.7766,1482.6982,1483.6196,1484.5422,1485.4634,1486.3845,1487.3066,1488.2275,1489.1482,1490.0688,1490.9906,1491.9109,1492.8312,1493.7513,1494.6726,1495.5924,1496.5122,1497.4319,1498.3513,1499.2708,1500.1901,1501.1094,1502.0284,1502.9485,1503.8673,1504.7861,1505.7046,1506.623,1507.5414,1508.4596,1509.3765,1510.2944,1511.2123,1512.13,1513.0477,1513.9652,1514.8826,1515.7998,1516.7158,1517.6328,1518.5498,1519.4666,1520.3832,1521.2985,1522.215,1523.1312,1524.0475,1524.9624,1525.8783,1526.7942,1527.7086,1528.6243,1529.5398,1530.454,1531.3693,1532.2831,1533.1981,1534.1118,1535.0265,1535.9401,1536.8546,1537.7678,1538.6821,1539.595,1540.509,1541.4219,1542.3357,1543.2482,1544.1605,1545.074,1545.9862,1546.8982,1547.8113,1548.7231,1549.6349,1550.5476,1551.459,1552.3704,1553.2816,1554.1938,1555.1049,1556.0156,1556.9264,1557.837,1558.7474,1559.6591,1560.5695,1561.4795,1562.3895,1563.2994,1564.2092,1565.1189,1566.0284,1566.938,1567.8473,1568.7565,1569.6656,1570.5746,1571.4834,1572.3921,1573.3008,1574.208,1575.1165,1576.0247,1576.9329,1577.8409,1578.7488,1579.6554,1580.5631,1581.4707,1582.3781,1583.2843,1584.1914,1585.0985,1586.0056,1586.9111,1587.818,1588.7246,1589.6299,1590.5364,1591.4413,1592.3475,1593.2537,1594.1583,1595.0642,1595.9686,1596.8743,1597.7784,1598.6838,1599.5879,1600.4929,1601.3969,1602.3004,1603.2053,1604.1086,1605.0133,1605.9164,1606.8196,1607.7238,1608.6266,1609.5293,1610.432,1611.3357,1612.238,1613.1404,1614.0426,1614.9459,1615.8478,1616.7496,1617.6512,1618.553,1619.4545,1620.3571,1621.2582,1622.1594,1623.0604,1623.9613,1624.8621,1625.7627,1626.6633,1627.5637,1628.4641,1629.3643,1630.2644,1631.1643,1632.0642,1632.964,1633.8635,1634.762,1635.6613,1636.5605,1637.4598,1638.3588,1639.2578,1640.1554,1641.0541,1641.9526,1642.8512,1643.7484,1644.6465,1645.5447,1646.4415,1647.3395,1648.2373,1649.1338,1650.0313,1650.9287,1651.8248,1652.722,1653.618,1654.5149,1655.4106,1656.3075,1657.2029,1658.0994,1658.9946,1659.8909,1660.7859,1661.682,1662.5768,1663.4713,1664.3671,1665.2616,1666.1558,1667.0511,1667.9453,1668.8392,1669.7343,1670.6281,1671.5216,1672.4152,1673.3097,1674.203,1675.0962,1675.9891,1676.8821,1677.7761,1678.6689,1679.5614,1680.4539,1681.3463,1682.2385,1683.1307,1684.0227,1684.9146,1685.8064,1686.6981,1687.5897,1688.4811,1689.3724,1690.2637,1691.1548,1692.0458,1692.9366,1693.8274,1694.7169,1695.6074,1696.4979,1697.3882,1698.2784,1699.1672,1700.0573,1700.9471,1701.8369,1702.7255,1703.615,1704.5043,1705.3923,1706.2816,1707.1707,1708.0585,1708.9474,1709.8361,1710.7235,1711.6119,1712.4991,1713.3875,1714.2744,1715.1625,1716.0493,1716.9371,1717.8236,1718.7113,1719.5975,1720.485,1721.3711,1722.257,1723.1439,1724.0297,1724.9153,1725.802,1726.6875,1727.5728,1728.4591,1729.3442,1730.2291,1731.114,1731.9999,1732.8845,1733.769,1734.6534,1735.5377,1736.4219,1737.3071,1738.191,1739.075,1739.9586,1740.8423,1741.7257,1742.6091,1743.4924,1744.3755,1745.2585,1746.1415,1747.0243,1747.9071,1748.7898,1749.6722,1750.5546,1751.4357,1752.3177,1753.1998,1754.0818,1754.9636,1755.8453,1756.7257,1757.6072,1758.4885,1759.3699,1760.2499,1761.1309,1762.0118,1762.8914,1763.7721,1764.6527,1765.5321,1766.4125,1767.2927,1768.1716,1769.0516,1769.9303,1770.8102,1771.6887,1772.5684,1773.4467,1774.3259,1775.204,1776.0831,1776.9609,1777.8389,1778.7177,1779.5951,1780.4738,1781.351,1782.2283,1783.1064,1783.9834,1784.8602,1785.7382,1786.6149,1787.4915,1788.3678,1789.244,1790.1216,1790.9976,1791.8735,1792.7494,1793.6252,1794.5009,1795.3776,1796.2529,1797.1283,1798.0034,1798.8785,1799.7534
